id,user_id,product_id,quantity
7161,483,1032,3
7162,40,1014,3
7163,280,515,2
7164,380,1883,3
7165,116,1115,5
7166,194,446,2
7167,305,635,5
7168,476,274,4
7169,143,684,3
7170,86,1843,3
7171,208,1830,4
7172,271,1271,1
7173,89,1547,2
7174,71,212,2
7175,497,820,4
7176,275,1526,1
7177,414,1857,4
7178,158,142,3
7179,81,93,4
7180,34,308,4
7181,194,1993,5
7182,261,42,4
7183,111,1226,2
7184,88,180,4
7185,194,1333,2
7186,134,174,1
7187,233,1389,4
7188,238,785,4
7189,135,1288,2
7190,163,1,5
7191,297,694,5
7192,434,1944,4
7193,118,1259,5
7194,384,1995,5
7195,253,585,1
7196,280,308,4
7197,310,1286,4
7198,251,1033,1
7199,289,576,4
7200,153,1699,1
7201,192,374,1
7202,467,1480,4
7203,254,1396,1
7204,351,1168,1
7205,354,597,3
7206,34,1723,3
7207,409,1504,4
7208,314,1096,5
7209,327,579,2
7210,114,515,5
7211,471,894,5
7212,166,1666,5
7213,77,577,4
7214,247,160,1
7215,208,465,1
7216,203,1185,4
7217,261,1740,2
7218,268,861,2
7219,282,1876,3
7220,480,1387,5
7221,412,1606,3
7222,358,1247,2
7223,261,382,4
7224,446,1125,2
7225,450,813,2
7226,175,1067,1
7227,65,1204,4
7228,266,1659,4
7229,476,1313,2
7230,281,42,4
7231,26,1722,5
7232,322,597,4
7233,439,212,2
7234,465,223,3
7235,406,138,3
7236,194,1777,4
7237,322,964,2
7238,495,69,5
7239,222,1304,2
7240,284,66,3
7241,483,545,1
7242,55,1622,2
7243,115,674,5
7244,123,1668,1
7245,40,1593,5
7246,261,1706,5
7247,443,826,1
7248,56,363,2
7249,393,718,1
7250,82,1979,1
7251,69,72,2
7252,6,1705,5
7253,237,1896,1
7254,451,1102,4
7255,186,1085,4
7256,68,1221,1
7257,221,1175,2
7258,19,1245,1
7259,172,1758,1
7260,49,1056,5
7261,299,1156,2
7262,284,1206,3
7263,119,972,2
7264,441,578,2
7265,115,1415,1
7266,261,597,4
7267,378,1209,1
7268,389,890,2
7269,231,1876,3
7270,73,1368,1
7271,480,1847,4
7272,488,426,3
7273,388,513,4
7274,63,355,3
7275,143,292,2
7276,442,536,1
7277,296,719,4
7278,452,231,5
7279,393,1972,5
7280,155,696,5
7281,473,1997,3
7282,478,974,5
7283,290,1709,5
7284,470,545,3
7285,429,1378,4
7286,124,350,1
7287,283,1911,3
7288,253,1923,2
7289,274,616,4
7290,367,151,3
7291,209,1522,1
7292,355,842,5
7293,408,1745,1
7294,81,1710,3
7295,313,430,1
7296,359,1719,1
7297,381,1043,1
7298,450,1086,4
7299,414,1164,5
7300,443,1421,3
7301,136,142,5
7302,9,233,5
7303,293,1904,2
7304,194,1702,1
7305,93,1304,1
7306,500,357,1
7307,456,1683,1
7308,316,1466,3
7309,362,1044,3
7310,361,246,3
7311,179,1127,3
7312,108,138,2
7313,441,12,3
7314,227,1419,5
7315,155,920,2
7316,56,1544,5
7317,357,1760,2
7318,462,1334,3
7319,230,1431,1
7320,33,894,1
7321,107,913,3
7322,27,1319,5
7323,162,264,5
7324,304,1472,3
7325,60,1169,1
7326,398,1499,3
7327,316,1092,5
7328,357,31,1
7329,221,345,5
7330,398,816,5
7331,134,242,1
7332,372,1722,3
7333,52,439,5
7334,180,342,2
7335,366,1719,1
7336,412,317,2
7337,193,878,5
7338,270,933,5
7339,41,665,5
7340,268,872,4
7341,459,937,4
7342,342,489,2
7343,247,1631,5
7344,237,1897,5
7345,270,256,5
7346,452,507,2
7347,298,1178,3
7348,297,1893,5
7349,84,1494,2
7350,204,904,4
7351,73,649,2
7352,65,301,5
7353,248,884,3
7354,293,475,3
7355,173,1271,1
7356,482,167,2
7357,455,920,2
7358,79,88,2
7359,69,74,3
7360,495,1130,1
7361,322,587,2
7362,430,473,2
7363,5,1694,4
7364,425,56,2
7365,167,935,3
7366,312,786,3
7367,415,1155,2
7368,142,1753,2
7369,118,718,1
7370,141,871,1
7371,156,1584,4
7372,383,1489,3
7373,129,274,3
7374,456,924,2
7375,321,1788,1
7376,164,1574,4
7377,496,1341,5
7378,176,314,3
7379,308,833,5
7380,404,752,2
7381,403,265,5
7382,404,592,3
7383,423,1739,1
7384,101,677,1
7385,52,953,2
7386,261,205,4
7387,423,1620,1
7388,346,1001,2
7389,447,684,1
7390,393,263,4
7391,355,587,4
7392,259,1243,1
7393,271,1806,4
7394,233,790,4
7395,329,1054,4
7396,490,1236,4
7397,492,685,1
7398,434,726,2
7399,463,1921,5
7400,242,1385,1
7401,295,664,1
7402,10,1048,4
7403,28,418,3
7404,180,1883,5
7405,405,1808,1
7406,121,1008,2
7407,83,179,4
7408,64,382,2
7409,93,21,1
7410,456,1512,5
7411,253,1639,2
7412,187,1609,1
7413,72,601,1
7414,205,803,4
7415,246,261,2
7416,292,603,1
7417,376,1305,2
7418,216,113,3
7419,488,1248,2
7420,70,145,5
7421,491,147,4
7422,178,1984,4
7423,199,1183,1
7424,213,768,5
7425,359,23,1
7426,463,975,5
7427,170,183,4
7428,322,1746,4
7429,135,327,5
7430,407,1111,2
7431,121,140,1
7432,182,958,1
7433,40,1980,5
7434,153,386,3
7435,88,275,4
7436,403,351,3
7437,249,222,5
7438,207,1736,4
7439,300,605,2
7440,272,1026,1
7441,176,1549,4
7442,482,752,2
7443,49,1047,5
7444,244,548,2
7445,267,1977,5
7446,429,1847,2
7447,261,1046,4
7448,281,1288,5
7449,255,354,4
7450,416,889,1
7451,442,1960,3
7452,374,592,3
7453,471,1741,2
7454,190,1214,5
7455,279,660,1
7456,191,363,5
7457,496,433,5
7458,139,1427,4
7459,108,1056,2
7460,291,437,2
7461,131,789,2
7462,105,209,2
7463,297,874,2
7464,68,596,2
7465,399,756,2
7466,460,1681,4
7467,171,123,3
7468,492,121,1
7469,276,1283,5
7470,4,1687,3
7471,225,1739,4
7472,183,383,2
7473,196,1902,2
7474,305,539,4
7475,207,1440,5
7476,444,1389,3
7477,361,1451,1
7478,421,1358,4
7479,277,1229,1
7480,239,1833,1
7481,173,486,1
7482,474,858,1
7483,193,651,5
7484,260,1951,1
7485,286,23,3
7486,362,1614,2
7487,272,752,2
7488,345,1008,4
7489,215,1550,1
7490,220,140,3
7491,79,807,5
7492,253,493,5
7493,477,1138,3
7494,20,1158,4
7495,247,1561,3
7496,233,533,3
7497,254,1773,5
7498,75,1812,5
7499,191,77,4
7500,265,447,1
7501,464,234,4
7502,150,1388,3
7503,228,1302,5
7504,412,1516,2
7505,307,1265,2
7506,386,1857,1
7507,216,1871,5
7508,452,1456,5
7509,111,817,5
7510,121,1139,3
7511,138,869,3
7512,252,973,1
7513,174,1721,1
7514,267,1044,5
7515,116,170,1
7516,432,397,1
7517,376,1622,5
7518,97,1111,4
7519,117,1687,2
7520,453,1012,3
7521,255,1636,1
7522,155,1641,1
7523,267,561,4
7524,160,1034,3
7525,435,811,2
7526,370,24,2
7527,251,382,5
7528,88,413,4
7529,374,229,1
7530,392,1816,1
7531,186,1674,2
7532,80,728,4
7533,224,1996,1
7534,41,544,1
7535,348,1026,5
7536,388,1117,1
7537,398,6,3
7538,221,357,2
7539,291,356,3
7540,28,1135,4
7541,495,506,4
7542,324,734,3
7543,307,423,4
7544,72,604,2
7545,142,1181,3
7546,343,1510,4
7547,81,1801,1
7548,299,1248,3
7549,144,943,4
7550,2,1039,5
7551,227,1655,2
7552,136,1461,3
7553,137,1016,2
7554,167,309,2
7555,143,1891,2
7556,172,767,4
7557,463,1884,1
7558,259,1559,1
7559,341,1050,4
7560,49,1232,5
7561,441,1433,1
7562,157,564,2
7563,328,251,3
7564,397,566,4
7565,327,227,4
7566,360,1023,4
7567,489,1603,3
7568,314,1327,4
7569,400,1734,3
7570,439,1476,1
7571,494,311,1
7572,349,55,5
7573,21,1681,3
7574,353,1936,1
7575,47,1139,1
7576,389,1401,5
7577,83,277,3
7578,330,871,3
7579,130,707,5
7580,42,1444,5
7581,220,1800,2
7582,468,41,4
7583,429,659,1
7584,440,1510,1
7585,93,1146,3
7586,396,30,3
7587,131,1099,1
7588,84,674,1
7589,439,1232,5
7590,135,1098,1
7591,74,3,2
7592,333,8,5
7593,181,1066,3
7594,317,1643,4
7595,303,246,1
7596,161,1677,2
7597,359,1473,3
7598,329,91,4
7599,159,1001,3
7600,351,1831,1
7601,146,556,2
7602,263,832,5
7603,390,1384,4
7604,394,1152,1
7605,202,1347,5
7606,458,1079,5
7607,460,1641,5
7608,479,770,1
7609,245,325,4
7610,291,146,4
7611,342,1340,3
7612,375,612,1
7613,343,156,1
7614,403,784,5
7615,53,1347,3
7616,261,1858,2
7617,237,1796,2
7618,180,1939,5
7619,338,1896,2
7620,62,1820,3
7621,444,1417,4
7622,347,1200,1
7623,467,515,1
7624,216,1267,4
7625,88,1558,5
7626,79,1166,3
7627,44,296,2
7628,335,487,1
7629,233,1382,2
7630,228,1700,3
7631,129,812,2
7632,330,411,4
7633,496,1518,5
7634,235,1338,4
7635,306,188,5
7636,20,16,3
7637,55,487,4
7638,5,1952,2
7639,216,23,4
7640,188,1323,3
7641,296,356,2
7642,200,722,5
7643,13,260,3
7644,172,1941,5
7645,327,792,4
7646,29,1022,4
7647,242,1731,3
7648,322,132,5
7649,58,861,5
7650,20,1411,3
7651,346,1830,4
7652,258,110,3
7653,318,1360,4
7654,274,393,1
7655,478,1351,1
7656,260,1412,3
7657,283,1572,5
7658,183,962,2
7659,152,265,3
7660,483,472,4
7661,144,1908,4
7662,396,408,3
7663,187,108,2
7664,260,610,4
7665,339,64,1
7666,129,1106,1
7667,66,1622,2
7668,304,1242,5
7669,332,1488,1
7670,489,234,3
7671,495,794,2
7672,118,598,4
7673,213,1636,1
7674,275,625,4
7675,123,365,1
7676,18,1569,1
7677,484,334,5
7678,290,803,2
7679,370,1245,5
7680,48,161,4
7681,462,1213,5
7682,93,662,3
7683,143,587,4
7684,225,1765,2
7685,233,524,5
7686,492,934,1
7687,132,724,4
7688,264,1338,5
7689,151,1366,4
7690,249,1715,2
7691,242,807,1
7692,186,1821,5
7693,54,993,5
7694,447,1475,5
7695,159,872,5
7696,473,76,1
7697,36,240,1
7698,487,707,2
7699,170,538,5
7700,487,1693,5
7701,74,1885,4
7702,404,1312,4
7703,236,707,4
7704,17,1281,5
7705,210,857,2
7706,313,593,2
7707,240,1238,4
7708,120,1993,5
7709,248,1966,1
7710,452,1318,3
7711,29,934,4
7712,106,1096,3
7713,416,1516,3
7714,440,1518,4
7715,113,217,5
7716,177,714,3
7717,388,618,3
7718,102,769,4
7719,339,715,5
7720,439,692,5
7721,62,682,3
7722,58,559,3
7723,343,599,3
7724,409,75,2
7725,98,1433,3
7726,140,1783,5
7727,288,1583,2
7728,234,465,5
7729,411,907,3
7730,18,236,1
7731,163,1128,5
7732,336,740,2
7733,124,1916,1
7734,140,767,2
7735,262,1790,3
7736,276,386,1
7737,377,1329,3
7738,121,1938,5
7739,97,924,2
7740,187,1153,1
7741,213,1050,5
7742,486,1510,4
7743,19,484,4
7744,492,1405,4
7745,415,1585,5
7746,6,179,3
7747,219,118,1
7748,7,406,3
7749,343,1967,2
7750,3,1519,3
7751,478,1230,3
7752,376,95,4
7753,12,1558,3
7754,432,691,4
7755,11,110,3
7756,74,1208,5
7757,262,524,5
7758,399,967,4
7759,307,1862,3
7760,284,1615,4
7761,401,23,5
7762,275,267,4
7763,334,451,1
7764,41,1275,2
7765,178,1025,5
7766,371,244,5
7767,140,1888,4
7768,173,1372,4
7769,154,581,5
7770,289,899,3
7771,204,1662,3
7772,136,1800,1
7773,213,1107,3
7774,309,413,5
7775,172,1220,4
7776,174,623,3
7777,189,1136,1
7778,45,75,1
7779,141,1537,4
7780,314,405,4
7781,372,1887,1
7782,238,198,3
7783,461,1990,5
7784,399,138,3
7785,143,453,5
7786,414,1980,4
7787,407,1750,1
7788,37,946,4
7789,445,724,4
7790,135,824,5
7791,292,696,2
7792,326,278,5
7793,387,1930,5
7794,481,1736,3
7795,369,568,5
7796,147,666,3
7797,362,140,3
7798,64,1801,4
7799,352,60,5
7800,423,1286,5
7801,261,1860,4
7802,109,1844,2
7803,74,458,3
7804,466,169,2
7805,51,1880,5
7806,401,356,2
7807,94,1356,3
7808,410,351,4
7809,53,1815,5
7810,70,1631,1
7811,428,632,5
7812,81,1516,2
7813,449,765,3
7814,97,1303,3
7815,9,904,4
7816,444,1083,5
7817,1,784,3
7818,362,1837,3
7819,275,1432,2
7820,41,240,1
7821,484,1320,5
7822,293,484,2
7823,314,663,3
7824,327,1461,4
7825,234,520,2
7826,177,1303,3
7827,237,529,1
7828,226,646,2
7829,462,795,1
7830,481,452,5
7831,237,125,1
7832,424,138,1
7833,328,1614,2
7834,93,1636,5
7835,137,327,2
7836,13,1042,1
7837,386,418,4
7838,127,671,1
7839,169,772,3
7840,222,1516,4
7841,199,1189,4
7842,125,427,2
7843,467,1595,4
7844,427,249,3
7845,205,800,4
7846,488,268,5
7847,119,1728,4
7848,73,895,5
7849,29,1200,2
7850,449,1584,1
7851,373,1610,3
7852,3,1813,5
7853,461,523,4
7854,248,1081,3
7855,187,1411,3
7856,325,360,4
7857,36,927,3
7858,113,873,1
7859,108,1671,5
7860,349,663,3
7861,319,1569,2
7862,384,683,1
7863,342,1540,2
7864,495,869,1
7865,413,1917,4
7866,276,1123,4
7867,431,650,5
7868,323,724,5
7869,249,1524,4
7870,48,174,5
7871,321,852,1
7872,475,802,4
7873,176,754,5
7874,396,1866,4
7875,49,396,4
7876,281,432,5
7877,203,403,5
7878,404,1068,3
7879,381,53,4
7880,253,1529,2
7881,496,1548,1
7882,423,635,2
7883,135,216,1
7884,325,697,2
7885,464,1732,4
7886,404,273,5
7887,422,1358,3
7888,80,494,4
7889,91,575,4
7890,154,1788,5
7891,283,900,4
7892,45,1457,5
7893,216,21,5
7894,478,1329,3
7895,42,1810,4
7896,218,1873,3
7897,17,308,5
7898,196,1784,5
7899,49,68,1
7900,268,1758,5
7901,231,1014,1
7902,194,412,5
7903,127,1694,1
7904,266,694,3
7905,469,404,1
7906,180,165,5
7907,283,580,2
7908,344,187,2
7909,477,734,1
7910,382,1907,1
7911,224,1375,3
7912,274,1401,5
7913,276,1358,3
7914,360,1678,1
7915,362,1844,3
7916,220,1959,2
7917,342,1697,2
7918,203,355,4
7919,74,1441,4
7920,94,967,3
7921,498,397,2
7922,473,712,4
7923,350,1595,1
7924,338,123,4
7925,125,581,5
7926,487,1952,3
7927,238,1137,4
7928,387,875,1
7929,186,1198,1
7930,253,1435,3
7931,340,899,3
7932,76,275,4
7933,456,82,5
7934,469,1929,1
7935,280,1396,4
7936,29,674,1
7937,138,1866,1
7938,182,676,3
7939,394,930,2
7940,344,924,4
7941,97,638,5
7942,247,899,2
7943,460,1273,5
7944,178,1172,3
7945,257,1869,3
7946,194,119,1
7947,398,1203,5
7948,174,170,1
7949,402,705,3
7950,451,516,2
7951,324,214,2
7952,75,1129,2
7953,100,1796,1
7954,446,459,4
7955,396,1052,5
7956,274,436,3
7957,133,134,2
7958,294,1347,5
7959,57,1653,5
7960,420,722,2
7961,145,882,1
7962,77,921,4
7963,166,403,4
7964,340,1109,3
7965,204,1350,4
7966,116,689,4
7967,205,961,5
7968,210,1492,4
7969,182,1843,5
7970,62,1417,2
7971,195,886,4
7972,70,487,2
7973,268,1528,1
7974,431,742,5
7975,73,420,5
7976,343,477,2
7977,42,740,4
7978,367,394,1
7979,44,1760,5
7980,453,1174,2
7981,324,63,2
7982,168,122,4
7983,347,1629,2
7984,443,1475,1
7985,481,186,4
7986,370,331,1
7987,284,766,5
7988,228,1857,2
7989,73,1711,1
7990,229,1089,3
7991,307,894,3
7992,379,377,4
7993,324,1819,4
7994,429,586,5
7995,216,885,5
7996,135,1385,1
7997,134,1564,3
7998,123,922,1
7999,222,1533,3
8000,325,548,1
8001,394,1231,3
8002,414,1189,5
8003,309,841,1
8004,285,473,2
8005,304,1566,4
8006,441,159,4
8007,297,982,5
8008,326,1038,5
8009,342,1362,2
8010,18,1079,3
8011,180,91,4
8012,29,73,5
8013,226,701,4
8014,392,1748,1
8015,35,211,3
8016,497,695,5
8017,229,1509,1
8018,149,1268,2
8019,117,907,4
8020,140,229,4
8021,417,1950,5
8022,244,797,4
8023,485,143,1
8024,315,360,2
8025,480,1427,5
8026,396,1971,5
8027,214,1505,4
8028,460,229,5
8029,254,857,4
8030,6,362,3
8031,414,1742,2
8032,182,1625,1
8033,401,1108,3
8034,182,976,2
8035,119,106,2
8036,27,921,1
8037,33,1717,4
8038,397,506,3
8039,196,1409,2
8040,334,179,3
8041,220,1466,5
8042,124,580,4
8043,114,1125,2
8044,488,865,3
8045,128,641,2
8046,74,804,1
8047,399,1112,5
8048,328,868,4
8049,156,616,1
8050,457,1345,3
8051,274,1783,2
8052,275,1961,3
8053,476,680,4
8054,448,574,4
8055,185,1361,1
8056,238,1307,4
8057,163,1750,5
8058,445,1388,4
8059,51,1775,5
8060,431,665,1
8061,297,622,1
8062,170,1287,5
8063,172,820,4
8064,71,1834,4
8065,396,1153,2
8066,352,828,2
8067,36,1440,5
8068,325,641,1
8069,159,1531,3
8070,454,1980,1
8071,163,688,1
8072,406,1862,1
8073,17,1306,4
8074,239,164,2
8075,313,1295,2
8076,270,1051,4
8077,440,897,4
8078,135,1770,2
8079,379,1134,4
8080,198,150,3
8081,267,1646,1
8082,92,490,4
8083,58,1740,4
8084,336,1072,5
8085,274,1886,2
8086,302,336,2
8087,260,1585,3
8088,311,1469,1
8089,308,645,1
8090,194,136,2
8091,249,1062,5
8092,312,1540,2
8093,363,284,1
8094,242,1896,5
8095,488,933,5
8096,430,863,2
8097,420,1426,3
8098,87,115,2
8099,392,790,5
8100,26,678,4
8101,258,288,2
8102,189,861,3
8103,314,338,1
8104,172,1003,1
8105,45,1874,3
8106,415,1249,3
8107,270,1685,4
8108,75,1065,2
8109,293,594,1
8110,329,169,4
8111,429,576,4
8112,410,198,3
8113,274,1221,4
8114,447,1668,1
8115,487,462,4
8116,475,1123,4
8117,166,258,1
8118,344,1704,2
8119,83,1228,5
8120,277,1731,4
8121,246,965,3
8122,208,116,3
8123,69,1063,5
8124,26,1720,3
8125,175,942,4
8126,376,1123,2
8127,192,395,1
8128,316,356,3
8129,224,1366,2
8130,306,347,1
8131,369,1164,2
8132,449,1146,3
8133,266,1670,2
8134,189,633,4
8135,299,941,2
8136,364,1421,3
8137,493,1661,4
8138,341,1823,4
8139,89,678,4
8140,492,1601,1
8141,473,640,2
8142,374,404,2
8143,62,1972,5
8144,140,1425,2
8145,337,790,2
8146,90,1378,4
8147,446,288,5
8148,408,270,2
8149,11,678,1
8150,194,852,2
8151,253,951,2
8152,284,1590,1
8153,63,592,5
8154,371,1341,4
8155,340,750,2
8156,136,761,1
8157,7,1577,3
8158,88,549,2
8159,152,1614,1
8160,360,807,5
8161,287,1317,5
8162,255,1129,3
8163,50,1830,4
8164,267,1534,4
8165,197,35,4
8166,27,1490,1
8167,349,132,3
8168,470,370,4
8169,223,1879,2
8170,477,1920,5
8171,499,1479,5
8172,183,529,1
8173,46,1356,2
8174,294,1930,2
8175,361,879,4
8176,382,809,2
8177,108,1016,4
8178,216,1067,2
8179,476,1738,5
8180,323,1151,1
8181,479,1811,4
8182,494,344,2
8183,321,885,3
8184,253,764,1
8185,112,1695,2
8186,95,808,1
8187,24,163,2
8188,339,142,1
8189,190,1883,1
8190,155,464,1
8191,230,727,2
8192,18,1298,3
8193,13,1808,1
8194,414,967,2
8195,438,612,4
8196,93,777,4
8197,354,341,1
8198,64,497,2
8199,15,596,1
8200,125,528,5
8201,237,1606,5
8202,165,1771,5
8203,117,1362,2
8204,180,1057,2
8205,98,1507,4
8206,17,1372,2
8207,453,1837,5
8208,163,1436,1
8209,297,530,1
8210,37,280,4
8211,242,1124,1
8212,362,1757,1
8213,17,149,4
8214,450,336,1
8215,172,1257,5
8216,410,1271,5
8217,81,1700,1
8218,172,1412,4
8219,65,1514,1
8220,43,1621,1
8221,287,628,4
8222,463,1836,2
8223,172,5,2
8224,335,1404,4
8225,246,1661,4
8226,72,1932,2
8227,348,46,1
8228,9,221,2
8229,12,1813,3
8230,194,1625,2
8231,39,319,1
8232,192,1393,5
8233,284,745,3
8234,358,149,1
8235,254,179,3
8236,336,284,1
8237,133,1182,4
8238,119,1585,1
8239,355,565,5
8240,174,1136,2
8241,481,1025,3
8242,205,1170,3
8243,174,1091,5
8244,461,1202,3
8245,326,1900,5
8246,475,1411,3
8247,139,212,2
8248,429,936,2
8249,309,514,1
8250,327,930,1
8251,58,464,2
8252,203,587,1
8253,11,1630,3
8254,308,1318,4
8255,86,1666,2
8256,36,433,2
8257,442,800,5
8258,87,473,5
8259,412,531,4
8260,64,1388,2
8261,267,1627,1
8262,356,183,5
8263,460,836,5
8264,75,167,4
8265,234,1826,4
8266,148,985,3
8267,69,1094,2
8268,478,1608,1
8269,28,719,5
8270,162,85,2
8271,119,1478,2
8272,429,208,3
8273,18,805,1
8274,360,1401,5
8275,423,1433,1
8276,205,576,1
8277,262,1299,5
8278,100,1947,5
8279,268,1899,4
8280,165,1534,2
8281,158,1701,2
8282,198,1538,4
8283,336,1845,3
8284,402,1528,3
8285,55,465,3
8286,130,1069,1
8287,129,1585,4
8288,208,1444,1
8289,433,1636,3
8290,268,1194,1
8291,65,583,4
8292,410,949,2
8293,204,136,1
8294,265,500,3
8295,482,441,1
8296,220,1208,1
8297,441,479,5
8298,400,489,1
8299,91,160,1
8300,258,53,2
8301,447,510,3
8302,490,1151,5
8303,165,1050,2
8304,376,1887,5
8305,180,1825,1
8306,146,379,3
8307,460,260,1
8308,116,725,1
8309,215,491,2
8310,299,1400,2
8311,261,1681,5
8312,282,1457,4
8313,248,1452,1
8314,261,142,2
8315,460,1344,4
8316,137,356,3
8317,24,443,5
8318,209,228,4
8319,200,42,1
8320,318,1183,3
8321,160,795,4
8322,22,1362,2
8323,452,784,2
8324,464,667,3
8325,442,1239,1
8326,77,1948,2
8327,118,1110,4
8328,457,289,1
8329,207,939,2
8330,499,1388,1
8331,426,600,1
8332,353,489,4
8333,153,1701,4
8334,77,57,1
8335,7,878,4
8336,376,1977,4
8337,155,1391,4
8338,235,1022,4
8339,6,410,1
8340,14,381,5
8341,262,1193,2
8342,378,1573,3
8343,12,120,2
8344,432,448,2
8345,226,1615,2
8346,235,145,4
8347,204,300,3
8348,423,1572,4
8349,350,590,5
8350,240,693,1
8351,294,1318,2
8352,222,840,1
8353,345,1233,1
8354,453,1623,4
8355,251,1020,3
8356,106,47,5
8357,186,1228,3
8358,279,1198,2
8359,223,1702,4
8360,115,1561,2
8361,323,1850,1
8362,169,633,2
8363,317,853,1
8364,250,1784,4
8365,107,1338,1
8366,286,22,3
8367,164,720,1
8368,27,896,2
8369,198,1677,1
8370,182,852,1
8371,89,827,4
8372,67,1430,3
8373,425,878,3
8374,341,1658,4
8375,242,254,4
8376,308,1987,1
8377,124,45,3
8378,93,934,4
8379,383,463,3
8380,122,1156,4
8381,250,88,2
8382,322,1263,5
8383,129,971,2
8384,52,128,5
8385,233,928,4
8386,321,887,4
8387,138,236,4
8388,350,1037,1
8389,468,1050,3
8390,200,410,3
8391,169,856,5
8392,108,105,2
8393,418,662,2
8394,271,1186,5
8395,493,1704,3
8396,271,1672,5
8397,350,292,3
8398,131,83,1
8399,31,264,3
8400,457,1308,1
8401,77,1791,4
8402,52,1125,3
8403,405,1756,5
8404,40,1307,4
8405,437,582,1
8406,368,107,1
8407,24,889,3
8408,160,151,3
8409,76,274,4
8410,272,691,2
8411,103,1329,5
8412,477,295,3
8413,339,343,4
8414,288,601,5
8415,460,1145,2
8416,158,581,3
8417,245,1164,4
8418,296,1798,3
8419,175,1262,4
8420,2,64,1
8421,484,455,4
8422,15,1468,4
8423,435,1643,1
8424,325,1215,1
8425,357,1205,5
8426,274,39,5
8427,152,900,5
8428,474,650,4
8429,206,209,3
8430,373,1985,2
8431,407,1516,4
8432,391,1415,3
8433,82,1854,1
8434,417,1546,1
8435,356,145,1
8436,164,639,5
8437,224,461,3
8438,218,897,5
8439,419,1630,5
8440,167,790,2
8441,368,768,3
8442,373,1268,2
8443,118,1262,5
8444,260,843,1
8445,464,162,3
8446,466,1315,2
8447,482,38,1
8448,106,1168,5
8449,45,1092,1
8450,184,53,5
8451,71,1690,5
8452,253,729,4
8453,425,947,5
8454,14,1829,4
8455,223,1986,4
8456,143,1545,2
8457,270,1794,5
8458,46,1972,1
8459,204,1059,5
8460,18,1024,4
8461,5,1032,5
8462,478,1383,4
8463,223,578,3
8464,128,1525,1
8465,448,436,1
8466,138,1932,4
8467,138,689,3
8468,272,1908,4
8469,310,1466,3
8470,119,1180,4
8471,366,1834,5
8472,185,1546,1
8473,424,780,3
8474,472,505,2
8475,390,1127,3
8476,378,922,2
8477,443,1190,1
8478,408,579,3
8479,410,1728,2
8480,425,747,1
8481,478,479,4
8482,170,100,3
8483,342,1176,2
8484,69,46,4
8485,183,1427,4
8486,105,392,1
8487,321,1387,4
8488,404,1370,2
8489,458,647,5
8490,7,1758,2
8491,476,1499,5
8492,36,155,2
8493,462,1230,4
8494,261,1993,1
8495,442,1502,1
8496,34,110,1
8497,220,624,1
8498,145,1403,4
8499,189,752,4
8500,122,1441,4
8501,239,667,3
8502,262,199,2
8503,448,522,5
8504,317,279,1
8505,135,1921,3
8506,312,1940,5
8507,475,350,1
8508,397,1909,5
8509,85,1539,1
8510,55,1198,5
8511,159,1656,1
8512,156,1491,4
8513,495,1046,3
8514,450,1875,1
8515,147,1630,3
8516,339,1585,5
8517,88,1242,5
8518,254,1721,1
8519,472,1736,4
8520,415,607,3
8521,174,121,4
8522,108,414,4
8523,75,1741,3
8524,313,1360,5
8525,51,177,3
8526,320,334,3
8527,428,400,3
8528,419,1142,1
8529,328,853,2
8530,307,1434,1
8531,33,1752,5
8532,220,1988,2
8533,245,1806,3
8534,464,1769,1
8535,236,821,5
8536,313,1308,1
8537,151,10,1
8538,80,1157,5
8539,357,621,1
8540,87,1690,1
8541,29,342,4
8542,101,1430,2
8543,401,1658,1
8544,102,1454,2
8545,102,266,3
8546,450,1940,1
8547,457,349,3
8548,404,449,1
8549,102,17,3
8550,320,884,4
8551,286,589,1
8552,268,1152,3
8553,234,1623,5
8554,237,882,4
8555,326,1501,2
8556,488,1678,5
8557,442,1353,4
8558,68,1970,3
8559,455,862,1
8560,445,770,3
8561,447,1999,3
8562,416,1149,4
8563,59,420,5
8564,484,1603,5
8565,152,817,4
8566,54,1303,2
8567,276,1712,1
8568,240,1620,4
8569,101,741,1
8570,388,1007,4
8571,91,1421,5
8572,320,1917,2
8573,132,927,2
8574,461,948,2
8575,218,820,1
8576,489,211,4
8577,412,380,5
8578,364,772,5
8579,481,653,1
8580,363,1058,4
8581,17,347,3
8582,24,1074,5
8583,11,1684,2
8584,32,521,1
8585,105,1223,1
8586,186,74,2
8587,17,1487,1
8588,169,1331,3
8589,459,943,1
8590,324,1860,4
8591,334,1576,5
8592,275,1412,2
8593,445,489,4
8594,55,1931,4
8595,476,371,1
8596,41,1662,5
8597,199,348,2
8598,491,986,1
8599,248,1756,3
8600,294,1366,1
8601,477,1739,3
8602,385,1940,2
8603,271,1502,3
8604,405,1912,5
8605,310,467,2
8606,126,934,3
8607,398,1350,4
8608,288,1527,2
8609,286,1068,2
8610,120,1371,4
8611,476,448,3
8612,115,1703,5
8613,45,702,4
8614,420,448,2
8615,172,1583,2
8616,169,44,1
8617,123,1775,1
8618,232,78,2
8619,259,1598,1
8620,349,1813,5
8621,313,1716,5
8622,15,154,3
8623,271,985,4
8624,299,1748,2
8625,216,1006,4
8626,356,422,4
8627,389,174,5
8628,440,1574,3
8629,27,762,2
8630,126,380,1
8631,40,129,4
